Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Draw-Integration_Suite,Chrome 85.0.4183.102,,,2020-09-17 23:43:14,2020-09-17 23:44:09,54.858s,FAILED
,,,,,,,
Test Cases/WEB-UI-TESTS/Draw/FDR-Draw-Tabs,Chrome 85.0.4183.102,,,2020-09-17 23:43:14,2020-09-17 23:44:09,54.641s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 23:43:14,2020-09-17 23:43:14,0.003s,PASSED
Start listener action : beforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 23:43:14,2020-09-17 23:43:14,0.002s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 23:43:14,2020-09-17 23:43:31,16.574s,PASSED
Start listener action : executeRows,Chrome 85.0.4183.102,,,2020-09-17 23:43:31,2020-09-17 23:43:31,0.010s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 2)",Chrome 85.0.4183.102,,,2020-09-17 23:43:31,2020-09-17 23:43:34,3.236s,PASSED
"click(findTestObject(""FDR-Draw/CompletedTabs/completedTab""))",Chrome 85.0.4183.102,,,2020-09-17 23:43:34,2020-09-17 23:43:34,0.306s,PASSED
"waitForElementPresent(findTestObject(""FDR-Draw/reconcileButton""), 2)",Chrome 85.0.4183.102,,,2020-09-17 23:43:34,2020-09-17 23:43:37,3.175s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/CompletedTabs/drawDate""), 2)",Chrome 85.0.4183.102,,,2020-09-17 23:43:37,2020-09-17 23:43:41,3.583s,FAILED
"waitForElementPresent(findTestObject(""FDR-Draw/reconcileButton""), 2)",Chrome 85.0.4183.102,,,2020-09-17 23:43:41,2020-09-17 23:43:44,3.037s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/CompletedTabs/drawDateLabel""), 2)",Chrome 85.0.4183.102,,,2020-09-17 23:43:44,2020-09-17 23:43:47,3.517s,FAILED
"verifyElementPresent(findTestObject(""FDR-Draw/CompletedTabs/depositDate""), 2)",Chrome 85.0.4183.102,,,2020-09-17 23:43:47,2020-09-17 23:43:51,3.367s,FAILED
"waitForElementPresent(findTestObject(""FDR-Draw/reconcileButton""), 2)",Chrome 85.0.4183.102,,,2020-09-17 23:43:51,2020-09-17 23:43:54,3.229s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/CompletedTabs/depositDateLabel""), 2)",Chrome 85.0.4183.102,,,2020-09-17 23:43:54,2020-09-17 23:43:58,3.555s,FAILED
"verifyElementPresent(findTestObject(""FDR-Draw/CompletedTabs/transactionRequest1""), 2)",Chrome 85.0.4183.102,,,2020-09-17 23:43:58,2020-09-17 23:44:01,3.578s,FAILED
"waitForElementPresent(findTestObject(""FDR-Draw/reconcileButton""), 2)",Chrome 85.0.4183.102,,,2020-09-17 23:44:01,2020-09-17 23:44:04,3.250s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/CompletedTabs/transactionRequest1Label1""), 2)",Chrome 85.0.4183.102,,,2020-09-17 23:44:04,2020-09-17 23:44:08,3.535s,FAILED
Start listener action : sampleAfterTestCase,Chrome 85.0.4183.102,,,2020-09-17 23:44:08,2020-09-17 23:44:08,0.002s,PASSED
Start listener action : afterTestCase,Chrome 85.0.4183.102,,,2020-09-17 23:44:08,2020-09-17 23:44:08,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 85.0.4183.102,,,2020-09-17 23:44:08,2020-09-17 23:44:09,0.617s,PASSED
Start listener action : addFailedTCToList,Chrome 85.0.4183.102,,,2020-09-17 23:44:09,2020-09-17 23:44:09,0.001s,PASSED
